,text,label_name
3945,You can only help those who help themselves... #irritated #thisisntmyjob,anger
3946,"@user I think the ending is about despair, and about not being able to escape the system... maybe?",sadness
3947,"@user He's still fuming over his massive failure at G19 meeting. The gravity of Junior's fuckup hasn't hit him, yet.",anger
3948,Shaking about your 2 bills on snapchat 😅 you're obviously new to money,joy
3949,@user What are you going to do to scrub my 19month old daughters eyeballs? #unacceptable  #irreparableharm,anger
3950,@user Also never got me a replacement taxi so I was forced to get a new one and transport myself! #terrible #twohourwait #nohelp contd,anger
3951,"Importing shit is not new. If you want it, take the steps necessary to get it. But don't sit and pout over Japan doing what it's ALWAYS done",anger
3952,"@user A review of my book faulted me for spending so much time on Webster's introductory front matter. But I had to, #brilliant!",joy
3953,It's #NationalFrenchFryDay and I'm working at McDonald's. #frightened,anger
3954,MOMS - NO Dancing at the bus stop... you might embarrass your kid 😂😂#luckytohaveme\n#momonfire #giggles,joy
3955,And all the bullshit in your live ends and nothing will bother you ever again #depression,sadness
3956,Listening to @user and watching the #eclipse at the dog park #bliss,joy
3957,When coming up with banal text to add to things note that 'BE HAPPY' is a lot of god damn pressure!\n#depression #anxiety,sadness
3958,Great game of tennis this one 👌🏻👌🏻🎾 #nervous,joy
3959,@user Was DonJr  target of #sting b/c #RobGoldstoneEmail has all conspiracy-crime elements? HRC knew b/c tied Trump2Russia by 6/16?,anger
3960,Happy birthday annie!!!!!!!!!!hope you have the most #best #beautiful #blessed #brilliant #balsamic #bighearted #birthday ever @user,joy
3961,"@user Jalf of london has no internet tonight, what is going on?? #furious",anger
3962,There is much in the world to make us #afraid. There is much more in our faith to make us #unafraid.,optimism
3963,Can't sleep.. been awake for hours! Still haven't come up with an answer.. #stressed #cantsleep #sotired,sadness
3964,and fuck you if you get offended. I feel like,anger
3965,@user Maybe this was a test... to see if 100% of readers need interpreters - apparently they do #offended #rude #disgusted,anger
3966,"I just burst into tears bc a friend told another friend he would help him studying, he was so kind and wtf is wrong with me",sadness
3967,I keep asking myself why I'm constantly drawing Teo w a frown but then I just remember what's going on and I immediately understand,optimism
3968,#Goals 'Too many of us are not living our dreams because we are living our #fears. ' --Les Brown #success,optimism
3969,"we all think about it, some more than others \n\n#death #sad #depressed #suicide",sadness
3970,"Unrelated: when I see the words crème fraîche, I think of that South Park episode of Randy's obsession with the Food Network. 😃",joy
3971,@user @user 'I'm dismayed at the UK decision to pull out of the EU and I've urged May to rejoin' - EUropean leaders 😉,anger
3972,who knew magnus bane with teary eyes and trembling lips would be my downfall,sadness
3973,Thing is ... It's hard to be sober,sadness
3974,What a tiring day 😧,sadness
3975,@user Never a good experience at 919 E Fort Ave location. I never learn because I love chipotle #terrible #badservice,anger
3976,@user The little details in life can build up to things that could affect you negatively and eventually make unhappy and lonely.,sadness
3977,@user @user @user @user I didn't say it because you left the party and game in a huff,sadness
3978,@user The Guptas is the middle man from hell. ..men with cigars sitting and plotting in the dark of night,anger
3979,The best kind of self harm is through the mind #depression,sadness
3980,Remember when you were a kid and you flipped up the bottom of your shirt to make a pouch and put snacks in there?  #times  #snacks,joy
3981,"Thankful for...job, healthy, sober, happy as hell about things...still have a panic attacks every time I put my sunglasses on.",joy
3982,"Williams Lake on evacuation alert as fires rage near the city of 10,000+. Developments from overnight + forecast - 5am @user",sadness
3983,@user Wot an insult.,anger
3984,Poetry of love ❤️ #.I love you from my heart # I love you from my soul # I love you real # you are in my all things what can I do I'm shy oo,joy
3985,@user It's grim 😝,sadness
3986,#Being a #terrible #mother makes me uncomfortable.,sadness
3987,"“I am very sad and I feel more miserable than I can say, and I do not know how far I’ve come. I do not know what to do or what to think.”",sadness
3988,@user Happy man.,joy
3989,@user Loving it! 😂,joy
3990,gettin #offended is Lame,anger
3991,May God grant us the ability to see His unfailing love fill the earth 🌏 #Psalm33:5 #awe,optimism
3992,@user 3. home alone 4. fast and furious,joy
3993,@user @user With all the other stuff going on in houston #crime you spend your time bullying the homeless #wonderful,anger
3994,Where did I go wrong?\nI lost a friend\nSomewhere along in the bitterness \n—,sadness
3995,#AmarnathTerrorAttack  Muslims are killing everywhere Syria Iraq Palestine Everyday beyond They say that Islam is terrorism shame on you,anger
3996,@user @user So depressing.. started out so strong.. need to win some games and get back on track,sadness
3997,"We lost: St. Louis, 2011 Week 10, 13-12 @user #satisfied #GoBrowns. :(",sadness
3998,@user Gliese 581d #smile,joy
3999,@user Your parents should get you help not enable you &amp; you shouldn't drink when pregnant it can kill the baby! #horrid,anger
4000,"After all of the Disney animated films are remade in live action, will they just reanimate them again?",optimism
4001,"1 Samuel 18:15\nAnd when #Saul saw that he had great #success, he stood in #fearful #awe of him.",joy
4002,"also, been kind of silent on s11 of the x-files because i am terrified that CC is going to screw it up! actually i know he will... #dreading",anger
4003,So who actually leaked the info on jr. meeting with Russian lawyer?  Putin?  Was he angry w Trump?,anger
4004,@user Oh for four years these  panelists were the lnp cheer squad hypocrites,anger
4005,@user happy birthday mamon!!! 😄,joy
4006,"@user Hmm where is the outrage from the WH! Oh yeah, wrong nationality!",anger
4007,"Harden not your heart, as in the provocation, and as in the day of temptation in the wilderness: - Psalm 95:8 KJV",optimism
4008,Binge watching #revenge  im obsessed 🤓,anger
4009,Everytime I see Kirks face I get angry #LHHReunion,anger
4010,"@user This is a deliberate act of provocation. AKP announcing their intention to abolish TSK, which has been their goal since day one.",anger
4011,@user You bottled it and deleted the picture😩 #scared 🙈🙈,sadness
4012,"@user #NCAA is after more money! @user should assign special committee to investigate regulations, policies and #bad practices #point (.)",anger
4013,@user Looks beautiful 😘,joy
4014,"those who think poly is a stage whr u can relax abit, u're wrong. u're gonna b haunt by projects  and tutorials which is like tonnes ergh",anger
4015,@user Thank you! My first solo run!  #excited #andnervous,joy
4016,"what does one do with all the bitterness + anger of lack of job security, esp. when one has no obvious manoeuvres to remedy the situation",anger
4017,#ColorFabb #Ngen Worst filament for me :( Good finish but so fragile :'( cc @user,anger
4018,#Two legged stool sample... #humor #serious #comedy,joy
4019,this time i really can't articulate how i feel... i am rendered speechless. #disheartened,sadness
4020,@user It's #adorable #mnuchinwife thinks she's on a #government mission. #louiselinton,joy
4021,She'll leave you with a smile,joy
4022,"- She was so #artistic, .. painting .. #smiles on every face but her own .. ■|",joy
4023,Baywatch movie is so friggin #awesome #funny #delightful,joy
4024,Heading to PNC today to get the ball going for my MA! #goingforit #nervous #excited,joy
4025,This time tomorrow I'll be at the airport for the first trek of my journey to America 👀  #alone,sadness
4026,@user ha! no perception needed -- just facts. it's a bunch of dudes in suits trying to gobble up money while they're in power #shocking,anger
4027,Caroline FFS shut this whinging ‘Last Word Tom’ up!! He is unlikeable &amp; a smartass! His biases R boring! @user @user,anger
4028,I see where Farrah gets her rudeness from. Her mother was as horrible to Dr Drew tonight  as she was. These women need help #TeenMomOG,anger
4029,Support your local #firefighters to help ensure they are able to carry out their job tonight without fear of attack or harassment. #nifrs,optimism
4030,@user @user @user @user @user Being #gay is not an #Whatsupwiththat #nike #adidas #??,anger
4031,"@user Probably, the way you converse...sounds funny, and I can't suppress a giggle. 😊",joy
4032,"@user 'call to action by TV host John Oliver, who urged viewers to leave comments expressing their displeasure at the FCC's policies.",sadness
4033,@user Hahaha @user almost fell off the sofa laughing at that point. The wee jump he did as if he was scared too 😭,joy
4034,@user Truly dreadful,sadness
4035,@user thnx fan 😂,joy
4036,"Rage, rage against the dying of the light",anger
4037,"WTF is happening with @user sale website. Lost my order, other order is going to someone else with me paying #raging",anger
4038,Free yourself from the poisonous and laborious burden of holding a grudge. @user #quote,optimism
4039,"Vegas, you won.",joy
4040,Chicks I don't even talk to look up to me. #flattered,joy
4041,@user @user Did you see it?  It's literally all porn.  Does she really work for huff post?,anger
4042,@user it's awful!,anger
4043,@user Haha nightmare,sadness
4044,also had a dream i got to see my friend who's at basic rn and woke up super sad because i won't see her until next summer.. :(,sadness
